UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMANDERS,NUMBER OF SHIPS,NUMBER OF SOLDIERS
891bb31b-8fe3-405a-b908-d45e063b39c6,Catalogue of ships - Il. 2.txt,Zeus,char-offset:475,PERSON,,,,,,,,,,,
daf93a85-c5db-406f-9e2c-739d2ba33b83,Catalogue of ships - Il. 2.txt,Peneleos,char-offset:588,PERSON,,,,,,,,,,,
dcd064fa-9676-4036-a69a-86679ebc4827,Catalogue of ships - Il. 2.txt,Leitos,char-offset:598,PERSON,,,,,,,,,,,
b959716e-861b-4255-8e92-afdefb58dd0e,Catalogue of ships - Il. 2.txt,Arkesilaos,char-offset:607,PERSON,,,,,,,,,,,
91fd10ec-dc11-4bd5-b879-173ccb550ad5,Catalogue of ships - Il. 2.txt,Prothoenor,char-offset:619,PERSON,,,,,,,,,,,
8a17ea05-b00b-476e-8dee-9ae15c053e88,Catalogue of ships - Il. 2.txt,Klonios,char-offset:635,PERSON,,,,,,,,,,,
846e4219-2a63-4305-85bb-142dc4118cc8,Catalogue of ships - Il. 2.txt,Boeotians,char-offset:663,PLACE,http://pleiades.stoa.org/places/540689,Boeotia,-0550/0300,38.34668803333330,23.184677533333300,region,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",50,600
b7dcbd12-044c-45c3-a88e-f47ee81924b2,Catalogue of ships - Il. 2.txt,Hyria,char-offset:704,PLACE,http://pleiades.stoa.org/places/540830,"Hyria|Hyria, Tseloneri",-0750/0640,38.456822,23.564791,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
174bf9a1-5cd2-4738-8d45-31b6f15c486e,Catalogue of ships - Il. 2.txt,Aulis,char-offset:720,PLACE,http://pleiades.stoa.org/places/579889,"Aulis|Aulis, Mikro Vathy/Ag. Nikolaos",-0750/0640,38.4335,23.5925,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
ae3a6bef-6218-45d1-b9b4-72e219bc4d87,Catalogue of ships - Il. 2.txt,Schoinos,char-offset:740,PLACE,http://pleiades.stoa.org/places/541091,"Schoinos|Schoinos, Mouriki",-0750/0640,38.4274,23.362092,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
e47d4526-3b2f-4b10-8fe1-5086128b1f33,Catalogue of ships - Il. 2.txt,Skolos,char-offset:750,PLACE,http://pleiades.stoa.org/places/541106,"Skolos|Skolos, Soros",-0750/0640,38.317722,23.403247,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
3ba0a6b9-6697-4d6a-968c-0a3791ac17ad,Catalogue of ships - Il. 2.txt,Eteonos,char-offset:779,PLACE,http://pleiades.stoa.org/places/543704,Eteonos/Skaphaliai,,,,unlocated,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
c94298b7-a9a9-436e-9961-2db11673c38f,Catalogue of ships - Il. 2.txt,Thespeia,char-offset:793,PLACE,http://pleiades.stoa.org/places/541141,"Thespiai|Thespiai/Thespeia/Thespiae, Erimokastro",-0750/0640,38.293384,23.154521,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
084cac3e-edc1-418c-b6fc-91f894c5a76c,Catalogue of ships - Il. 2.txt,Graia,char-offset:803,PLACE,http://pleiades.stoa.org/places/540796,"Graia|Graia, Dramesi",-0750/-0330,38.387159,23.630098,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
64007063-bff6-45ab-b66b-aee4044c7c70,Catalogue of ships - Il. 2.txt,Mykalessos,char-offset:831,PLACE,http://pleiades.stoa.org/places/540953,"Mykalessos|Mykalessos, Rhitsona",-0750/0640,38.415804,23.545847,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
2063ce42-977a-4d6e-a7de-5dd72f1e1818,Catalogue of ships - Il. 2.txt,Harma,char-offset:858,PLACE,http://pleiades.stoa.org/places/579943,Harma,-0550/0300,38.125,23.625,unknown,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
27907d20-4d07-429a-b6d0-a29a109270ce,Catalogue of ships - Il. 2.txt,Eilesium,char-offset:865,PLACE,http://pleiades.stoa.org/places/540750,"Eilesion|Eilesion, Asopia",-0750/0300,38.30214,23.504108,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
49ffeddc-38b7-47e3-821b-3477613d19b5,Catalogue of ships - Il. 2.txt,Erythrae,char-offset:879,PLACE,http://pleiades.stoa.org/places/550535,"Erythrai|Erythrai|Erythrai, Ildır Köyrü, İzmir|Erythrai/Erythrae, Darimari",-0750/0640,38.38122,26.48103,"settlement,port",VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
cd0fed23-efbe-47d2-8405-d2091aa32445,Catalogue of ships - Il. 2.txt,Eleon,char-offset:903,PLACE,http://dare.ht.lu.se/places/31134,"Heleon|Eleon, Arna",-0750/0640,38.355639,23.479833,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
f3d358fa-c550-4c78-83d0-583c2d083109,Catalogue of ships - Il. 2.txt,Hyle,char-offset:910,PLACE,http://pleiades.stoa.org/places/540824,"Hylai|Hyle 2, Klimatarie",-0330/0300,38.411036,23.278871,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
b055c20f-5301-4422-8724-fa32c3c8e4cd,Catalogue of ships - Il. 2.txt,Peteon,char-offset:920,PLACE,http://pleiades.stoa.org/places/541028,"Peteon|Peteon, Platanaki",-0750/0300,38.443961,23.412119,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
3330c37a-f4cd-46e1-ba11-f72adc4f1acf,Catalogue of ships - Il. 2.txt,Ocalea,char-offset:928,PLACE,http://pleiades.stoa.org/places/540978,"Okaleia?|Okaleia?, Evangelistria",-0550/0640,38.351509,23.03774,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
5043657c-ef4a-4751-829c-45a1a571009f,Catalogue of ships - Il. 2.txt,Medeon,char-offset:962,PLACE,http://pleiades.stoa.org/places/540939,"Medeon?|Medeon|Medeon, Ag. Theodoroi|Medeon, Davlosi",-0750/0640,38.36754,22.6827,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
ddfd09f2-ff37-450d-a328-42b013bf5069,Catalogue of ships - Il. 2.txt,Copae,char-offset:970,PLACE,http://pleiades.stoa.org/places/540878,"Kopai|Kopai, Topolia/Kastro",-0750/0640,38.493128,23.160772,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
532a1331-6bef-4718-bd07-bd13cb52a929,Catalogue of ships - Il. 2.txt,Eutresis,char-offset:977,PLACE,http://pleiades.stoa.org/places/540787,"Eutresis|Eutresis, Arkopodi",-0750/0640,38.268249,23.20466,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
a0ca5544-2b1d-4e8b-8a71-f1ce2c5b381e,Catalogue of ships - Il. 2.txt,Thisbe,char-offset:991,PLACE,http://pleiades.stoa.org/places/541146,"Thisbe|Thisbai, Kakosi",-0750/0640,38.259722,22.96835,"church,settlement",VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
1bb1fdf9-bcea-4919-9606-df5fe13ae526,Catalogue of ships - Il. 2.txt,Coronea,char-offset:1018,PLACE,http://pleiades.stoa.org/places/540717,"Coronea|Koroneia, Palea Koronia",-0750/0640,38.392613,22.956902,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
99d647c6-8bc4-4505-9df6-6537bd6c9d66,Catalogue of ships - Il. 2.txt,Haliartus,char-offset:1047,PLACE,http://pleiades.stoa.org/places/540801,"Haliartos|Haliartos/Ariartos/Hariartos, Moulki/Aliartos",-0750/0640,38.379818,23.088416,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
4ee8f4fa-443e-49de-ab9a-4a2ccd0fb9f1,Catalogue of ships - Il. 2.txt,Plataea,char-offset:1058,PLACE,http://pleiades.stoa.org/places/541063,"Plataea|Plataiai, Kokkla",-0750/0640,38.221019,23.273866,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
ccf54c52-3e29-4c65-b66a-fab54cf78f21,Catalogue of ships - Il. 2.txt,Glisas,char-offset:1070,PLACE,http://pleiades.stoa.org/places/540791,"Glisas|Glisas, Sirtzi",-0750/0300,38.391809,23.396935,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
34bd6fae-7043-4a62-8706-c886acbc4337,Catalogue of ships - Il. 2.txt,Thebes,char-offset:1095,PLACE,http://pleiades.stoa.org/places/541138,"Thebai/Thebae|Kabeirion|Kabeirion, Kabeirion|Thebai, Thiva",-0750/2100,38.318092,23.255096,"sanctuary,settlement",VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
1d4db975-71b5-4152-a459-42fd8856fa0c,Catalogue of ships - Il. 2.txt,Onchestos,char-offset:1117,PLACE,http://pleiades.stoa.org/places/540984,"Onchestos|Onchestos, Steni",-0750/0640,38.364863,23.146959,"settlement,temple-2,architecturalcomplex",VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
a8982a9d-5338-4624-bef5-de142e30f999,Catalogue of ships - Il. 2.txt,Poseidon,char-offset:1152,PERSON,,,,,,,,,,,
6b7334b1-72a0-4813-b4e0-0d83755c2824,Catalogue of ships - Il. 2.txt,Arne,char-offset:1162,PLACE,http://pleiades.stoa.org/places/540663,"Arne|Arne, Magoula Balomenou",-0550/0640,38.48288,22.93328,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
a10d3cc4-ea07-454f-a259-37c98d39b50f,Catalogue of ships - Il. 2.txt,Midea,char-offset:1186,PLACE,http://pleiades.stoa.org/places/570485,"Midea|Midea, near Dendra",-0750/2100,37.65,22.842,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
1109117e-1b4a-4eae-b350-4e62e3177c45,Catalogue of ships - Il. 2.txt,Nisa,char-offset:1200,PLACE,http://pleiades.stoa.org/places/543807,Nisa,-0750/-0550,,,unlocated,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
68b1708e-6c00-457c-b011-df7dc4e13bd0,Catalogue of ships - Il. 2.txt,Anthedon,char-offset:1210,PLACE,http://pleiades.stoa.org/places/540639,"Anthedon|Anthedon, Loukisia",-0750/0640,38.498583,23.448834,settlement,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
a799b852-de8a-4add-a026-f3eb0cedb108,Catalogue of ships - Il. 2.txt,fifty ships,char-offset:1255,EVENT,,,,,,,,,,,
a3875bd2-3d44-462d-ac9c-a7eb706f5019,Catalogue of ships - Il. 2.txt,a hundred and twenty young men,char-offset:1292,EVENT,,,,,,,,,,,
d5d9b005-eac2-43e9-94b3-7a47e82fca90,Catalogue of ships - Il. 2.txt,Boeotians,char-offset:1330,PLACE,http://pleiades.stoa.org/places/540689,Boeotia,-0550/0300,38.34668803333330,23.184677533333300,region,VERIFIED,Boeotians,"Arkesilaos, Prothoenor, Klonios",,
4c4e68a1-2684-42d9-b4c1-8654ef56b3d0,Catalogue of ships - Il. 2.txt,Askalaphos,char-offset:1341,PERSON,,,,,,,,,,,
ae5f2bea-553a-42c6-a68e-bb17330cb70b,Catalogue of ships - Il. 2.txt,Ialmenos,char-offset:1356,PERSON,,,,,,,,,,,
ebe193d5-093a-445d-982a-712c44cc5a5f,Catalogue of ships - Il. 2.txt,Ares,char-offset:1374,PERSON,,,,,,,,,,,
9224833a-6cd7-46f7-9e71-9c82804de64d,Catalogue of ships - Il. 2.txt,Aspledon,char-offset:1409,PLACE,http://pleiades.stoa.org/places/541126,"Tegyra|Aspledon, Pirgos",-0750/0300,38.512851,23.034484,settlement,VERIFIED,Aspledon,"Askalaphos, Ialmenos",30,
e2d5644a-0d5c-4f8a-a984-b7497a5aea60,Catalogue of ships - Il. 2.txt,Orkhomenos,char-offset:1422,PLACE,http://pleiades.stoa.org/places/540987,"Orchomenos/Orchomenus|Orchomenos, Orchomenos",-0750/0640,38.495082,22.959486,settlement,VERIFIED,Orchomenos,"Askalaphos, Ialmenos",30,
6c3131c2-3397-4f44-b1af-bbaf4cc1fd31,Catalogue of ships - Il. 2.txt,Astyoche,char-offset:1454,PERSON,,,,,,,,,,,
4579339a-9a6f-4f86-aee7-26d4a80312f5,Catalogue of ships - Il. 2.txt,Aktor,char-offset:1504,PERSON,,,,,,,,,,,
9f17ed18-4c40-4783-9384-0bbc27791c27,Catalogue of ships - Il. 2.txt,Azeus,char-offset:1517,PERSON,,,,,,,,,,,
a19c8897-e123-4754-8605-fd392cbb4528,Catalogue of ships - Il. 2.txt,Ares,char-offset:1546,PERSON,,,,,,,,,,,
6b0bcdf9-3cd3-4bb3-a2e4-c3c8fab8c113,Catalogue of ships - Il. 2.txt,thirty ships,char-offset:1632,EVENT,,,,,,,,,,,
8ae63446-e959-4143-a22a-364d4047d7e3,Catalogue of ships - Il. 2.txt,Phocaeans,char-offset:1650,PLACE,http://pleiades.stoa.org/places/550823,"Phocaea|Phocaea/Phokaia, Foça, İzmir",-0750/0640,38.6684,26.75261,"settlement-modern,settlement",VERIFIED,Phocaeans,"Schedios, Epistrophos",40,
a219843f-0dc6-4e9b-be0d-ace8a928842a,Catalogue of ships - Il. 2.txt,Schedios,char-offset:1672,PERSON,,,,,,,,,,,
1bf7d51d-2b3d-446b-8ebc-2a21bcd7e234,Catalogue of ships - Il. 2.txt,Epistrophos,char-offset:1685,PERSON,,,,,,,,,,,
60389af3-d926-4beb-9dfb-eb7aac34d875,Catalogue of ships - Il. 2.txt,Iphitos,char-offset:1713,PERSON,,,,,,,,,,,
92d05cdb-a05e-49ed-8e76-fbf860f077aa,Catalogue of ships - Il. 2.txt,Naubolos,char-offset:1732,PERSON,,,,,,,,,,,
e5342cfe-f3a0-4321-bc26-22e16f7301ab,Catalogue of ships - Il. 2.txt,Cyparissus,char-offset:1768,PLACE,http://pleiades.stoa.org/places/570322,"Kainepolis|Kainepolis, Kyparissos",-0030/0300,36.460433,22.442714,settlement,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
5c86d458-a7a9-429d-ad60-5d96f149567c,Catalogue of ships - Il. 2.txt,Pytho,char-offset:1786,PLACE,http://pleiades.stoa.org/places/540726,"Delphi|Delphi/Delphoi, Delphi",-0750/2100,38.482289,22.501169,"sanctuary,settlement",VERIFIED,Phocaeans,"Schedios, Epistrophos",,
c8b1d806-6941-493a-9ff5-d5a6a79057bc,Catalogue of ships - Il. 2.txt,Crisa,char-offset:1799,PLACE,http://pleiades.stoa.org/places/540889,"Krisa|Krisa, Chrisso",-0750/-0030,38.4753859,22.468944600000000,settlement,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
ca1307d6-64ea-4a08-9a77-7900167f5593,Catalogue of ships - Il. 2.txt,Daulis,char-offset:1806,PLACE,http://pleiades.stoa.org/places/540723,"Daulis|Daulis/Daulia, Davlia",-0750/2100,38.50665,22.72926,settlement,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
a9af3b8f-0379-4b2c-98b5-06de04318a8b,Catalogue of ships - Il. 2.txt,Panopeus,char-offset:1818,PLACE,http://pleiades.stoa.org/places/541008,"Panopeos/Phanotis|Panopeos/Phanotis, Ag. Vlasios",-0750/0300,38.49551,22.79418,settlement,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
1a43f9b5-9b94-4654-943f-cfff012fe9ee,Catalogue of ships - Il. 2.txt,Anemorea,char-offset:1852,PLACE,http://pleiades.stoa.org/places/543626,Anemoreia/Anemoleia,,,,unlocated,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
0b75596f-b513-4635-aa7c-f5c182a314b5,Catalogue of ships - Il. 2.txt,Hyampolis,char-offset:1865,PLACE,http://pleiades.stoa.org/places/540820,"Hyampolis|Hyampolis, Hyampolis",-0550/0300,38.596346,22.905228,settlement,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
7dbbaad5-c89f-41d0-ab9e-afeeadc7e51d,Catalogue of ships - Il. 2.txt,Kephissos,char-offset:1910,PLACE,http://pleiades.stoa.org/places/540860,Kephissos (river),-0550/0300,38.85,24.56,river,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
199e21fe-16b5-450c-a091-d4e11f122b01,Catalogue of ships - Il. 2.txt,Lilaea,char-offset:1925,PLACE,http://pleiades.stoa.org/places/540915,"Lilaia|Lilaia/Lilaion, Lilea",-0550/0300,38.62687,22.50592,settlement,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
e6999697-cb17-4e81-bc76-f2f4472d134f,Catalogue of ships - Il. 2.txt,Kephissos,char-offset:1954,PLACE,http://pleiades.stoa.org/places/540860,Kephissos (river),-0550/0300,38.85,24.56,river,VERIFIED,Phocaeans,"Schedios, Epistrophos",,
1bdfc4ad-3da1-4466-86a0-9ffaf808e59a,Catalogue of ships - Il. 2.txt,forty ships,char-offset:1992,EVENT,,,,,,,,,,,
ff2ef73e-f37e-4074-9b18-73e7ffd41a9d,Catalogue of ships - Il. 2.txt,Phocaeans,char-offset:2043,PLACE,http://pleiades.stoa.org/places/550823,"Phocaea|Phocaea/Phokaia, Foça, İzmir",-0750/0640,38.6684,26.75261,"settlement-modern,settlement",VERIFIED,Phocaeans,"Schedios, Epistrophos",,
45de3f1b-2daa-4884-a1d7-ac42d0298ff9,Catalogue of ships - Il. 2.txt,Boeotians,char-offset:2087,PLACE,http://pleiades.stoa.org/places/540689,Boeotia,-0550/0300,38.34668803333330,23.184677533333300,region,VERIFIED,,,,
dcb5858e-a24e-46b6-9a4f-efec119d86aa,Catalogue of ships - Il. 2.txt,Ajax,char-offset:2113,PERSON,,,,,,,,,,,
a3b5f98d-21f6-4d10-854e-b67a9f16a57f,Catalogue of ships - Il. 2.txt,Oileus,char-offset:2136,PERSON,,,,,,,,,,,
c1f3b972-6d0a-4575-80eb-ea530b63820a,Catalogue of ships - Il. 2.txt,Locrians,char-offset:2158,PLACE,http://pleiades.stoa.org/places/540919,Locris Ozolia,,38.25,21.75,unknown,VERIFIED,Locrians,Ajax Oileus,40,
227aebe5-9cfc-4405-a984-6d09051fc5d5,Catalogue of ships - Il. 2.txt,Ajax,char-offset:2213,PERSON,,,,,,,,,,,
e5820e5a-3c1a-4d31-8b3e-bdb183ffe374,Catalogue of ships - Il. 2.txt,Telamon,char-offset:2229,PERSON,,,,,,,,,,,
1ff42ecb-107f-41bf-a930-ef86294fae7e,Catalogue of ships - Il. 2.txt,Cynus,char-offset:2385,PLACE,http://pleiades.stoa.org/places/540896,"Kynos|Kynos, Pyrgos/Livanates",-0750/0640,38.7234,23.0622,settlement,VERIFIED,Locrians,Ajax Oileus,,
c031dfa5-aa57-41f3-94b7-2b1ca064bebb,Catalogue of ships - Il. 2.txt,Opous,char-offset:2392,PLACE,http://pleiades.stoa.org/places/573414,Opous,,,,settlement,VERIFIED,Locrians,Ajax Oileus,,
0920faae-9969-44ed-b401-5407b8722a43,Catalogue of ships - Il. 2.txt,Calliarus,char-offset:2399,PLACE,http://pleiades.stoa.org/places/540847,"Kalliaros|Kalliaros, Skala Atalandis?",-0550/-0030,38.673354,23.063388,settlement,VERIFIED,Locrians,Ajax Oileus,,
fe6103eb-39b6-470d-a7aa-d464e97185df,Catalogue of ships - Il. 2.txt,Bessa,char-offset:2410,PLACE,http://pleiades.stoa.org/places/543653,Bessa,-0330/0300,,,settlement,VERIFIED,Locrians,Ajax Oileus,,
b85b3a8b-954d-405f-a1c1-0b267ad48ae7,Catalogue of ships - Il. 2.txt,Scarphe,char-offset:2417,PLACE,http://pleiades.stoa.org/places/541103,"Skarpheia|Skarpheia, Skarfia",-0750/0640,38.81072,22.68341970000010,settlement,VERIFIED,Locrians,Ajax Oileus,,
d1e3dc83-ef06-4726-8a06-95566d7def65,Catalogue of ships - Il. 2.txt,Augeae,char-offset:2431,PLACE,http://pleiades.stoa.org/places/543648,Augeiai,-0330/0300,,,unlocated,VERIFIED,Locrians,Ajax Oileus,,
c9fc1eff-b373-4c2d-b49e-876f06fd31af,Catalogue of ships - Il. 2.txt,Tarphe,char-offset:2439,PLACE,http://pleiades.stoa.org/places/540958,"Naryka/Tarphe?|Naryka/Tarphe?, Pharygae/Rhengini",-0750/0640,38.717051,22.728224,settlement,VERIFIED,Locrians,Ajax Oileus,,
637e14ef-469e-45e3-a7ec-a690e8961b4e,Catalogue of ships - Il. 2.txt,Thronium,char-offset:2451,PLACE,http://dare.ht.lu.se/places/45283,"Thronion, Untitled",,38.499703,22.823538,,VERIFIED,Locrians,Ajax Oileus,,
ee52365c-a882-48aa-b395-cee5b0342365,Catalogue of ships - Il. 2.txt,Boagrios,char-offset:2476,PLACE,,,,,,,NOT_IDENTIFIABLE,Locrians,Ajax Oileus,,
bb2fc628-205a-4b8a-bf5e-688f3b782b41,Catalogue of ships - Il. 2.txt,forty ships,char-offset:2506,EVENT,,,,,,,,,,,
fa01387b-c5be-4038-bf7e-e7e17155ad7e,Catalogue of ships - Il. 2.txt,Locrians,char-offset:2526,PLACE,http://pleiades.stoa.org/places/540919,Locris Ozolia,,38.25,21.75,unknown,VERIFIED,,,,
9bdea9fb-fcb8-47b3-b895-946485a89f9e,Catalogue of ships - Il. 2.txt,Euboea,char-offset:2552,PLACE,http://pleiades.stoa.org/places/540775,"Euboea (island)|Euboea Ins./Euboia, Euboia",-0550/-0330,38.53,23.87,island,VERIFIED,Abantes,Elphenor,,
6e34f5ee-1077-4312-bc7d-92234c854050,Catalogue of ships - Il. 2.txt,Abantes,char-offset:2571,PLACE,http://pleiades.stoa.org/places/540583,Abantes,-0750/-0550,38.75,23.75,unknown,VERIFIED,Abantes,Elphenor,50,
e730b7c0-d9cc-4bb8-bf01-a8c2dfa44a85,Catalogue of ships - Il. 2.txt,Euboea,char-offset:2584,PLACE,http://pleiades.stoa.org/places/540775,"Euboea (island)|Euboea Ins./Euboia, Euboia",-0550/-0330,38.53,23.87,island,VERIFIED,Abantes,Elphenor,,
